cluster_id,1,2,3,4,5
W001|B.1.1.406|R0.3|C1,-0.009428761488982473,0.14756256437494106,0.06737137893463829,-0.05294091742124751,-0.1525642643993494
W003|B.1.177|R0.3|C3,-0.023714475774696736,-0.2095802927679161,0.41737137893463827,-0.19579806027839036,0.01172144988636492
W004|B.1.1.269|R0.3|C2,0.17628552422530328,-0.009580292767916082,-0.1826286210653617,0.004201939721609649,0.01172144988636492
W004|B.1.1.406|R0.3|C1,0.1334283813681604,0.2904197072320839,-0.03977147820821886,-0.19579806027839036,-0.1882785501136351
W005|AD.2|R0.3|C14,-0.1681589202191412,0.012641929454306117,-0.12707306550980615,-0.029131393611723705,0.3117214498863649
W006|B.1.441|R0.3|C1,0.7762855242253033,-0.2095802927679161,-0.1826286210653617,-0.19579806027839036,-0.1882785501136351
W010|B.1|R0.3|C3,-0.15648758501839422,-0.02470634318808415,-0.0649815622418323,0.03949605736866846,0.2066794330796422
W024|B.1.1.7|R0.3|C3,0.7762855242253033,-0.2095802927679161,-0.1826286210653617,-0.19579806027839036,-0.1882785501136351
W033|B.1.1.7|R0.3|C71,0.10961885755863657,-0.12624695943458275,0.1507047122679716,-0.11246472694505703,-0.021611883446968433
W036|B.1.1.7|R0.3|C27,0.572203891572242,-0.10753947644138548,-0.1622204578000556,-0.11416540721716588,-0.1882785501136351
W036|B.1.1.7|R0.3|C578,0.7762855242253033,-0.2095802927679161,-0.1826286210653617,-0.19579806027839036,-0.1882785501136351
W037|B.1.1.7|R0.3|C431,-0.22371447577469675,-0.2095802927679161,-0.1826286210653617,-0.19579806027839036,0.811721449886365
W037|B.1.1.7|R0.3|C9,-0.06121447577469674,-0.07208029276791608,-0.007628621065361718,-0.05829806027839035,0.19922144988636492
W038|B.1.1.7|R0.3|C273,-0.22371447577469675,-0.2095802927679161,-0.1826286210653617,-0.19579806027839036,0.811721449886365
W038|B.1.1.7|R0.3|C88,0.7762855242253033,-0.2095802927679161,-0.1826286210653617,-0.19579806027839036,-0.1882785501136351
W039|B.1.1.7|R0.3|C1,0.23083097877075778,0.24496516177753844,-0.15990134833808897,-0.17307078755111763,-0.14282400465908962
W040|B.1.1.7|R0.3|C301,-0.023714475774696736,-0.009580292767916082,0.017371378934638304,0.004201939721609649,0.01172144988636492
W040|B.1.1.7|R0.3|C64,-0.15704780910803007,-0.1429136261012494,0.08403804560130496,0.33753527305494296,-0.12161188344696842
W041|B.1.1.7|R0.3|C140,0.09207499790951376,-0.02536976645212663,-0.024733884223256453,-0.011587533962600899,-0.030383813271529836
