selection_reason,cluster_id,n_cases,centroid_x,centroid_y,mean_dist_centroid,median_dist_centroid,max_dist_centroid,sd_x,sd_y,n_datazones,min_collection_date,max_collection_date,median_collection_date,date_range_days,wn_mid_date,dominant_sex,dominant_sex_prop,sex_entropy,dominant_age_band,dominant_age_band_prop,age_entropy,n_age_bands_present,dominant_simd_quintile,dominant_simd_prop,simd_entropy,prop_simd_q1,prop_simd_q5,mean_simd,median_simd,n_simd_quintiles,dominant_health_board,dominant_hb_prop,hb_entropy,n_health_boards,is_multi_board,dominant_lineage,dominant_lineage_prop,lineage_entropy,n_lineages,is_mixed_lineage,size_type,spatial_type,age_type,deprivation_type,geographic_type,lineage_type,temporal_type,meta_cluster
meta_extreme,W071|AY.4|R0.3|C454,16.0,305281.51169642503,665641.9865116659,2966.544335423776,2388.383697307732,8181.8047820243755,3019.9618265376434,2495.8922987882434,13.0,2021-11-09,2021-11-23,2021-11-16,14,2021-11-16,Female,0.8125,0.48257756517701206,05-09,0.1875,2.1873223188492537,10,5.0,0.4375,1.245016889252439,0.0,0.4375,4.0625,4.0,4.0,Lothian,1.0,-0.0,1,0,AY.4,1.0,-0.0,1,0,moderate_or_small,spatially_compact,age_mixed,predominantly_affluent,single_board,lineage_pure,long_lived,3.0
meta_extreme,W063|AY.4.2.2|R0.3|C83,6.0,251575.8837756225,669270.296461258,2.9103830456733704e-11,2.9103830456733704e-11,2.9103830456733704e-11,3.188164890191786e-11,0.0,1.0,2021-09-23,2021-09-28,2021-09-28,5,2021-09-21,Female,0.8333333333333334,0.45056120886630463,75+,1.0,-0.0,1,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,Greater Glasgow and Clyde,1.0,-0.0,1,0,AY.4.2.2,1.0,-0.0,1,0,moderate_or_small,spatially_compact,age_homogeneous,predominantly_deprived,single_board,lineage_pure,short_lived,3.0
meta_extreme,W080|BA.1.15|R0.3|C227,5.0,254301.05806303327,667689.3473498754,3548.3688586620033,3055.366928332528,7404.5338090993,3850.968773521436,2523.6095993404474,5.0,2022-01-21,2022-01-27,2022-01-26,6,2022-01-18,Female,0.8,0.5004024235381879,20-24,0.4,1.0549201679861442,3,1.0,0.2,1.6094379124341005,0.2,0.2,3.0,3.0,5.0,Greater Glasgow and Clyde,1.0,-0.0,1,0,BA.1.15,1.0,-0.0,1,0,moderate_or_small,spatially_compact,age_homogeneous,mixed_deprivation,single_board,lineage_pure,intermediate_duration,3.0
meta_extreme,W003|B.1.177|R0.3|C3,5.0,265121.48437200167,667255.9133088915,2850.958515757259,2252.1792743754986,5511.972168923731,1432.1876016075812,3296.5073261299926,4.0,2020-08-04,2020-08-05,2020-08-04,1,2020-07-28,Male,0.6,0.6730116670092565,20-24,0.8,0.5004024235381879,2,3.0,0.6,0.9502705392332347,0.2,0.2,3.0,3.0,3.0,Greater Glasgow and Clyde,1.0,-0.0,1,0,B.1.177,1.0,-0.0,1,0,moderate_or_small,spatially_compact,age_homogeneous,mixed_deprivation,single_board,lineage_pure,short_lived,3.0
meta_extreme,W010|B.1|R0.3|C3,119.0,294957.1437392926,693452.8738483121,65339.54683430771,46053.71881592037,318557.8326356862,48278.91584401868,67488.90142480955,99.0,2020-09-16,2020-09-24,2020-09-22,8,2020-09-15,Female,0.5378151260504201,0.6902844803148496,15-19,0.8403361344537815,0.7169014209210613,9,5.0,0.3949579831932773,1.4527038923786408,0.06722689075630252,0.3949579831932773,3.7058823529411766,4.0,5.0,Greater Glasgow and Clyde,0.33613445378151263,2.0045054421320883,12,1,B.1,1.0,-0.0,1,0,large,spatially_dispersed,age_homogeneous,predominantly_affluent,multi_board,lineage_pure,intermediate_duration,4.0
meta_extreme,W096|BA.2|R0.3|C1051,5.0,368233.9396204255,963052.1797236351,252304.42744712075,242735.78395939653,315953.7011187195,96645.88931989991,271894.4112042853,5.0,2022-05-13,2022-05-19,2022-05-17,6,2022-05-10,Male,0.6,0.6730116670092565,70-74,0.4,1.3321790402101223,4,3.0,0.4,1.3321790402101223,0.2,0.0,2.6,3.0,4.0,Shetland,0.6,0.6730116670092565,2,1,BA.2,1.0,-0.0,1,0,moderate_or_small,spatially_dispersed,age_homogeneous,mixed_deprivation,multi_board,lineage_pure,intermediate_duration,4.0
meta_extreme,W040|B.1.1.7|R0.3|C64,15.0,328535.0081499229,845740.5815624483,14632.18777366976,15658.46564065983,17336.157012006053,5457.57015282247,14762.36799992601,7.0,2021-04-07,2021-04-12,2021-04-10,5,2021-04-13,Female,0.6666666666666666,0.6365141682948128,35-39,0.13333333333333333,2.430791328878232,12,4.0,0.5333333333333333,1.2293362159076602,0.06666666666666667,0.06666666666666667,3.466666666666667,4.0,5.0,Grampian,1.0,-0.0,1,0,B.1.1.7,1.0,-0.0,1,0,moderate_or_small,intermediate_spread,age_mixed,predominantly_affluent,single_board,lineage_pure,short_lived,4.0
meta_extreme,W102|BA.5.2|R0.3|C18,6.0,350627.8716379519,800184.1497880839,153138.79262998028,137764.9524870381,391278.9242521619,67659.5287560225,199097.35654999554,5.0,2022-06-18,2022-06-23,2022-06-21,5,2022-06-21,Female,0.6666666666666666,0.6365141682948128,45-49,0.16666666666666666,1.7917594692280547,6,1.0,0.5,1.0114042647073516,0.5,0.0,1.6666666666666667,1.5,3.0,Grampian,0.3333333333333333,1.329661348854758,4,1,BA.5.2,1.0,-0.0,1,0,moderate_or_small,spatially_dispersed,intermediate_age_mix,predominantly_deprived,multi_board,lineage_pure,short_lived,4.0
meta_extreme,W093|BA.2|R0.3|C1564,5.0,256062.40159539212,703400.8434050323,66988.70034155485,59274.922328777044,140550.6985748246,62193.142020576495,61916.750205684424,5.0,2022-04-09,2022-04-15,2022-04-10,6,2022-04-19,Female,0.6,0.6730116670092565,40-44,0.4,1.0549201679861442,3,1.0,0.2,1.6094379124341005,0.2,0.2,3.0,3.0,5.0,Highland,0.4,1.3321790402101223,4,1,BA.2,1.0,-0.0,1,0,moderate_or_small,spatially_dispersed,age_homogeneous,mixed_deprivation,multi_board,lineage_pure,intermediate_duration,4.0
meta_extreme,W005|AD.2|R0.3|C14,18.0,373839.15218342724,781615.7104358925,46227.74918628296,30047.885233479486,212065.4936369543,46897.149121350594,52982.585387430845,16.0,2020-08-17,2020-08-21,2020-08-20,4,2020-08-11,Female,0.5,0.6931471805599453,15-19,0.2222222222222222,2.1972245773362196,10,5.0,0.5,1.3005920075345054,0.05555555555555555,0.5,3.8333333333333335,4.5,5.0,Grampian,0.8333333333333334,0.6336632569776564,4,1,AD.2,1.0,-0.0,1,0,moderate_or_small,intermediate_spread,age_mixed,predominantly_affluent,multi_board,lineage_pure,short_lived,4.0
