cluster_id,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+
W001|B.1.1.406|R0.3|C1,-0.021452756883315924,-0.018585938061344585,-0.03181777984835461,0.03904792036290483,0.09173200661895188,0.05561460027674649,-0.016902272042060046,0.05811195128748098,-0.04265585889743924,-0.032283303050255646,-0.07097294349197315,0.0783678268018342,-0.013175634897159672,0.006341394141254109,-0.023960092305887432,-0.05740912001138223
W003|B.1.177|R0.3|C3,-0.021452756883315924,-0.0543002237756303,-0.06753206556264033,-0.0680949367799523,0.7131605780475233,-0.08724254258039636,-0.08833084347063147,-0.08474519156966187,-0.07837014461172495,-0.06799758876454136,-0.07097294349197315,0.13551068394469135,-0.048889920611445384,-0.029372891573031603,-0.023960092305887432,-0.05740912001138223
W004|B.1.1.269|R0.3|C2,-0.021452756883315924,-0.0543002237756303,-0.06753206556264033,-0.0680949367799523,0.5131605780475232,0.31275745741960365,-0.08833084347063147,-0.08474519156966187,-0.07837014461172495,-0.06799758876454136,-0.07097294349197315,-0.06448931605530865,-0.048889920611445384,-0.029372891573031603,-0.023960092305887432,-0.05740912001138223
W004|B.1.1.406|R0.3|C1,-0.021452756883315924,-0.0543002237756303,-0.06753206556264033,0.0033336346486191187,-0.01541085052390527,0.34132888599103217,-0.016902272042060046,-0.08474519156966187,-0.07837014461172495,-0.06799758876454136,0.0718841993651697,0.0783678268018342,0.02253865081712604,-0.029372891573031603,-0.023960092305887432,-0.05740912001138223
W005|AD.2|R0.3|C14,-0.021452756883315924,-0.0543002237756303,-0.011976510007084773,0.1541272854422699,0.02427168915863441,0.023868568530714743,0.022780267640479634,-0.029189636014106318,-0.0228145890561694,-0.06799758876454136,-0.0154173879364176,0.046621795055802454,0.06222119049966572,-0.029372891573031603,-0.023960092305887432,-0.05740912001138223
W006|B.1.441|R0.3|C1,-0.021452756883315924,0.05681088733548081,-0.06753206556264033,0.0430161743311588,-0.0868394219524767,-0.08724254258039636,-0.08833084347063147,-0.08474519156966187,0.032740966499386154,-0.06799758876454136,0.04013816761913795,0.046621795055802454,-0.048889920611445384,0.41507155287141284,-0.023960092305887432,-0.05740912001138223
W010|B.1|R0.3|C3,-0.021452756883315924,-0.0543002237756303,-0.05912870421810251,0.7722411976738293,-0.0364192538852498,-0.03682237451316947,-0.07152412078155584,-0.07634183022512406,-0.06996678326718714,-0.06799758876454136,-0.07097294349197315,-0.05608595471077084,-0.04048655926690757,-0.029372891573031603,-0.023960092305887432,-0.05740912001138223
W024|B.1.1.7|R0.3|C3,-0.021452756883315924,-0.0543002237756303,-0.06753206556264033,0.09857172988671435,-0.0868394219524767,-0.08724254258039636,-0.08833084347063147,-0.08474519156966187,-0.07837014461172495,0.0986690779021253,-0.07097294349197315,0.102177350611358,-0.048889920611445384,-0.029372891573031603,0.14270657436077921,0.2759242133219511
W033|B.1.1.7|R0.3|C71,0.061880576450017405,0.02903310955770303,0.015801267770693003,0.015238396553381023,-0.003506088619143366,-0.08724254258039636,-0.08833084347063147,-0.08474519156966187,0.0049631887216083775,0.0986690779021253,0.012360389841360175,-0.06448931605530865,0.034443412721887945,-0.029372891573031603,0.0593732410274459,0.0259242133219511
W036|B.1.1.7|R0.3|C27,-0.001044593618009803,0.2518222252039615,-0.0063075757667219595,-0.027278610249340064,-0.005206768891252211,0.0760227635420526,0.03411813612120526,-0.06433702830435575,0.023670671714805663,-0.0067730989686229925,-0.07097294349197315,-0.06448931605530865,-0.048889920611445384,-0.008964728307725482,-0.023960092305887432,-0.05740912001138223
